customer_id,age_group,residence_area_code,weight_lb,height_inchess
1035247,D ,E ,195.541364353,59.5841846638
1349795,H ,E ,205.742035209,66.4485169737
1013283,D ,F ,140.666009636,57.5989802974
1036824,E ,E ,199.83072007,75.9138815804
1082937,F ,E ,148.562679591,58.3758876494
1715927,E ,F ,230.381800727,61.5264756701
1687026,C ,E ,193.406312451,68.0282783077
1842364,D ,E ,230.09082269,63.8249700486
1978100,B ,E ,214.295399468,70.6337876453
2061078,A ,F ,224.362294356,65.0730628612
2135205,B ,E ,240.463735254,63.6641165712
1624786,E ,F ,165.03768584,71.974443773
1712339,B ,E ,190.34408996,70.3786576293
1671735,G ,G ,208.802626719,68.1853284715
1885781,D ,C ,119.656577862,63.3839199812
2102375,E ,E ,158.485489169,65.7915323288
2172972,D ,G ,195.757478931,65.3397829641
1579055,D ,E ,228.607943502,62.0943713548
1736762,C ,G ,165.040043672,79.2420130084
2088617,E ,B ,231.959149025,57.521048061
2157399,G ,A ,232.069375374,72.2303092268
1642773,D ,E ,191.351958906,73.0317328599
923897,H ,F ,217.738040454,68.7119705505
1584721,D ,E ,231.821464189,71.5339658229
1957099,B ,E ,191.221632879,62.2887918921
1960204,C ,D ,168.070875211,63.3742328763
1876567,D ,F ,165.679858496,57.8024456849
2031668,C ,E ,218.127443849,66.0935787639
2074931,D ,F ,202.748074717,65.3899420078
1951110,C ,A ,201.808189917,75.1811753644
1792768,C ,F ,200.917590353,68.4705727616
1647785,F ,F ,188.90230872,60.1346870935
1839647,C ,E ,208.841824919,63.6413806514
1856873,F ,E ,236.40458842,61.8899689633
238243,H ,H ,197.030161758,67.0094180797
2114637,C ,E ,218.469929417,66.8704254499
434300,G ,E ,208.96382889,68.0748100953
661843,F ,E ,160.12817683,74.5317192875
525954,E ,C ,160.004238676,70.1216145665
2162423,A ,G ,228.12185148,68.8627301684
2173047,C ,B ,189.863586171,59.1221384484
237437,A ,E ,153.00179949,61.0225497287
421225,F ,E ,242.649277034,69.2345237747
2165424,B ,F ,250.872877776,58.3244968847
938488,D ,E ,189.270691527,62.896661165
1329742,D ,F ,181.561795109,72.0049950554
1609936,C ,C ,181.79567795,69.4102248588
1208696,D ,F ,175.548974991,67.1290118438
1508017,D ,E ,257.755616908,63.1076372761
2173009,E ,B ,196.142866302,60.2401069567
1813258,D ,F ,179.950110009,63.37016917
1244458,E ,F ,199.960732105,70.4887747481
1203240,J ,F ,193.35662636,66.2446401648
1575668,C ,F ,268.97653078,69.7657706056
1559231,C ,C ,259.191530265,54.7435311958
1677911,F ,F ,221.382353263,63.1866012604
2011806,I ,C ,205.411250484,61.8327950494
2036175,E ,E ,210.420241959,60.9029072257
2162164,A ,D ,147.792590823,60.3857097232
1448375,D ,C ,256.592478016,66.4593592387
1853629,F ,F ,200.796911566,64.5746680183
1940800,F ,F ,231.222206648,58.4075826359
1890785,E ,E ,182.169989341,66.9488501297
556767,C ,F ,219.815193674,63.0822334206
198271,D ,F ,159.650776956,72.1486141029
446082,B ,E ,205.601111104,70.5730681257
1678475,B ,F ,210.271977075,59.6376651896
520942,D ,E ,231.891835919,71.6575674451
1037609,D ,H ,195.780545901,71.7309112351
1570564,C ,F ,176.713442761,64.5332059733
1854237,C ,H ,195.96742827,60.4599596842
1794953,D ,D ,173.99620983,65.8165555153
1564853,C ,F ,221.860418439,52.1604759853
1817966,D ,F ,176.180841746,69.052689373
1976373,G ,E ,199.291216764,63.8543628449
74650,E ,E ,156.881954469,62.1806710401
672023,C ,H ,225.267682363,71.4319201018
812412,D ,E ,260.989341345,63.7078670076
2065458,C ,E ,257.584625091,67.9612652383
121026,F ,F ,190.689929828,60.4297238685
656757,B ,E ,197.034224167,64.0585097497
1061413,C ,E ,180.564114788,73.5141777334
1529333,B ,D ,224.397095264,62.4473940734
220279,D ,H ,148.265635519,64.2869996805
922715,B ,E ,215.84163654,63.0637744919
845632,C ,F ,200.420567798,57.7867279034
1296501,F ,E ,231.941446037,66.656366667
1115178,I ,E ,168.595343001,62.8421450811
2172385,E ,F ,184.106605413,64.5825282277
1799248,F ,F ,200.696654881,70.4242698629
564359,G ,C ,194.655137596,61.5341394071
148047,C ,D ,194.043136475,72.8650385322
1682281,D ,E ,205.596159978,66.6688829122
715171,F ,E ,200.225582732,71.1761978764
1254266,B ,F ,215.719535722,66.2075608509
1342413,G ,E ,238.682971876,61.3359101687
1412567,K ,B ,197.315869955,67.0674502145
1174823,E ,F ,184.155006346,63.4280414591
2118819,D ,D ,248.006891426,71.4906823442
1138429,J ,F ,227.03718504,62.0570624312
1575705,G ,E ,134.71072516,62.5674555175
1562132,D ,F ,202.40083064,66.6435730431
1624656,F ,B ,191.20945623,60.8878906967
1499919,B ,E ,228.418639195,64.8845994327
1850888,B ,G ,205.437236883,57.8568995166
1923469,G ,E ,180.834288404,71.7322381637
1899917,E ,H ,205.742738547,59.3537087946
544122,F ,E ,188.253864564,74.64962871
1567106,C ,F ,193.40925577,56.9570161146
1722734,D ,F ,155.12030509,60.3545096739
1577310,F ,F ,183.140675239,64.7366981439
1741445,E ,B ,171.989416557,61.0610323261
1823790,B ,E ,192.033370325,56.0046041518
1927009,C ,C ,210.77570348,68.7848954767
1844139,D ,C ,148.716914522,67.2605125672
1877564,F ,E ,201.224782465,64.8314728769
583220,H ,E ,221.084417264,66.6225966941
1845624,H ,E ,179.759620247,65.2239628552
1916041,C ,F ,230.0713036,61.2777455866
1915372,D ,E ,187.449769356,63.0585645431
2079646,D ,C ,165.522450032,74.9143271758
1360486,D ,E ,214.721605445,69.5012690026
1419436,D ,C ,162.049234549,62.6053644617
1358889,F ,E ,230.568391233,71.6360484056
1327038,H ,E ,160.44900495,65.9330030244
1621822,B ,C ,196.993483534,63.4243995634
304825,B ,F ,170.337599859,64.3691378236
1510539,G ,C ,186.18301954,68.9476826633
1171921,E ,B ,194.85728301,63.6599214008
1428520,C ,H ,213.045884047,67.0921404961
1230741,F ,F ,217.332419252,77.2814445821
1401851,E ,G ,215.059464343,64.7232479098
1407853,E ,C ,189.090794126,67.2411141408
533140,F ,E ,153.702829829,58.3335121892
964470,I ,E ,186.704391978,61.118386653
2062075,C ,E ,180.908094063,72.0192676616
2113487,E ,B ,199.199804911,66.1009963933
2163659,F ,F ,175.364695019,69.5371438206
939881,G ,F ,166.090690184,74.275062044
1516265,F ,F ,239.723617061,67.5516669448
994620,K ,E ,200.822762849,71.5293731907
514231,A ,E ,178.721074021,69.1240129768
1488487,E ,E ,207.758935789,64.315647485
638180,G ,E ,237.312806447,66.9578577362
1214291,J ,F ,212.4407119,66.4208768594
1534320,C ,A ,190.527635379,61.9364874628
1076226,K ,H ,209.798513918,62.6616961359
1518139,D ,C ,264.406586292,63.8378090185
770965,G ,E ,185.940844012,65.5158899573
2151519,D ,F ,147.57040694,65.1671595138
1227604,E ,F ,208.531265926,67.8393522584
1636130,F ,E ,203.97818924,64.1313699949
1169706,E ,E ,195.679209254,69.6860074258
1305272,H ,E ,205.733414333,59.8254605867
1505368,D ,E ,157.130158641,67.470744776
1637687,D ,F ,225.591380981,70.0028836719
1702842,D ,A ,169.952762323,71.9123662129
1498622,F ,C ,209.556880003,65.0881552498
1440621,G ,E ,223.552704861,66.9431457274
1131734,E ,D ,212.349603274,63.8614994965
389631,C ,B ,185.636904554,63.0928422343
1425703,C ,D ,207.91532483,69.0754919733
593151,I ,F ,175.347158061,62.3243767032
1000467,B ,F ,220.712177643,63.4000319371
437493,E ,F ,269.343248014,58.9020635058
664202,G ,E ,200.736384827,71.3869285213
581615,G ,E ,185.667226148,67.3513882207
1736861,E ,F ,188.249714894,63.7085719621
1565850,E ,E ,162.68847668,63.4518525768
1514360,E ,F ,206.790345393,66.3527128492
1472035,B ,E ,211.695938003,69.2058270535
562461,D ,E ,233.067456264,65.4341869633
1022483,B ,E ,265.3450781,64.9958284333
1662306,B ,F ,198.896637447,64.3950642656
1584806,D ,G ,190.613075781,49.8096397019
1025583,E ,E ,185.311666206,58.9651186582
1377538,J ,F ,239.794649261,66.7872298838
585996,C ,F ,179.351886299,66.481443474
648417,F ,E ,221.309319978,55.886312675
798747,F ,E ,167.52868376,69.1515232515
1481662,J ,E ,186.670206907,63.3632138352
1607574,H ,F ,185.995776062,60.310922028
867344,D ,C ,157.358333887,64.4532594079
332262,D ,E ,164.360661344,75.2871119732
1406429,J ,C ,192.666325216,67.6035716057
1607932,C ,A ,197.759431072,65.4992138135
1583144,E ,E ,218.065740181,60.2046953521
1165807,E ,F ,183.148653335,70.2421656738
512022,E ,H ,226.987735472,70.5440975436
866040,F ,G ,178.251157605,69.2769764372
1234350,B ,F ,176.049684174,61.6374866488
754521,C ,E ,184.251619438,58.7779258536
532693,B ,E ,165.2800827,63.5446122297
1239553,G ,F ,201.57420049,54.5993548001
707985,D ,F ,236.442974383,62.317095731
1398557,E ,G ,233.719177284,66.1985012921
1502671,E ,D ,187.554072834,75.1078624844
1468694,C ,E ,185.42347291,70.12380703
1551525,D ,E ,203.005500298,75.2914136949
1673739,C ,A ,189.069548099,68.447144561
1657272,C ,C ,207.497323617,56.9323492698
1523195,G ,E ,209.724589016,73.6970863968
1374889,D ,H ,213.680334138,60.9780733852
1185270,E ,F ,255.083967287,63.9148639899
955270,B ,F ,200.667669553,68.4787276605
425933,G ,E ,189.153980951,65.8863379001
1412222,C ,F ,167.973976663,66.8674666693
800853,C ,G ,185.703872497,68.5549258347
2129723,A ,E ,146.877600236,70.2404049546
915632,J ,C ,161.3482872,58.7027596167
1363623,D ,F ,173.447537893,71.3863277855
1167603,F ,F ,169.597824357,65.2613649388
1135077,E ,C ,232.187204737,69.3943207256
1431841,H ,H ,267.039863607,63.5988754721
1360691,B ,E ,204.8197983,65.4940590281
87018,D ,F ,236.319681662,65.6781428513
1733969,B ,F ,146.497659666,63.1658640291
1602555,B ,G ,240.327765842,69.1000473466
1763072,D ,F ,205.448378259,69.8667715859
1657074,J ,G ,243.067356377,64.1793419219
1765731,F ,E ,176.571943546,60.7030341598
1302462,E ,B ,242.234307784,61.0223236628
947213,E ,F ,225.527557664,71.3255227538
47784,B ,E ,164.188401092,70.1770470358
381420,E ,E ,191.273214033,60.0455913387
1320510,E ,C ,197.593672343,68.2960865985
736121,F ,E ,156.453941743,63.3787386014
1640892,G ,E ,194.192811691,70.4778067164
1623840,D ,E ,235.792909226,57.3185910326
645201,F ,F ,219.260823828,63.2772701889
1591965,C ,E ,189.746352564,69.6071838817
1574630,C ,E ,228.950420644,59.9039263828
837552,C ,E ,190.616443461,74.2448552879
778480,C ,E ,211.598391786,62.6831134116
701778,D ,C ,208.678749292,65.9462933406
1058970,B ,E ,150.439512622,62.7879004072
950473,F ,F ,172.163080565,66.1752528539
1430899,C ,B ,227.653694671,69.2426386187
1767964,D ,B ,256.429768834,71.7630168424
1675627,C ,G ,188.047734774,65.8873854885
1693584,C ,F ,197.904269242,65.0473152975
1268331,E ,F ,208.94055393,62.9268139684
305020,B ,F ,197.822436741,68.2209097571
1537987,F ,E ,178.414472287,63.0265048685
668309,G ,E ,164.105083858,74.8655422634
931618,F ,H ,193.352567311,60.9762766609
1742626,C ,E ,207.649968412,61.7005067139
1569476,D ,F ,185.107758284,64.1970303089
1134414,D ,E ,208.342898586,72.5677139058
1331622,D ,C ,154.626923518,68.7174078637
1457926,D ,F ,235.387670859,63.548469578
960755,E ,F ,201.49947964,62.8718841986
1686067,E ,F ,161.019337857,62.1757023787
1620474,D ,G ,193.416249216,63.9842407838
1671728,A ,F ,201.678896467,64.4899524766
1615197,C ,C ,197.87726313,66.0035462198
1081114,H ,F ,170.265505571,65.3700304492
81924,E ,E ,156.43987069,61.7614035953
1176780,F ,E ,193.28859529,74.508727105
952477,G ,F ,215.547842072,65.6268336919
676076,E ,E ,217.53900482,65.2922805598
912938,F ,F ,231.584576175,56.8766984305
1389111,C ,E ,198.07773727,60.4344843356
1642674,B ,E ,245.53692153,73.1845488605
220873,F ,E ,149.12597167,63.7858952896
1245516,G ,H ,234.771207701,65.8988109938
158688,J ,F ,171.462126721,65.0355720149
1601206,F ,E ,124.866371189,58.0928108818
1779585,D ,E ,177.409534657,73.2060463505
1660937,B ,G ,212.699959308,70.8933259495
1601503,E ,D ,186.036700755,66.2427755586
663922,J ,E ,214.207352686,59.3905010433
1639049,F ,E ,208.193853987,63.6896735741
575386,G ,E ,228.745527165,59.7546936794
1662672,E ,C ,230.142210192,69.7291666375
1618150,E ,F ,248.651033937,68.4721446049
1518832,D ,C ,154.107555369,65.7890587999
1677959,E ,C ,226.961777711,60.8834768016
1768077,F ,E ,232.566772091,65.2728553843
1809145,F ,G ,172.674837926,68.4613022834
1814026,B ,F ,185.322283985,56.0442284822
1587029,B ,E ,178.600641562,67.5900229277
1509977,G ,E ,226.388361823,73.2802052809
157346,G ,E ,176.845188518,65.6265342566
1660425,B ,F ,148.622091984,58.6619466969
1687675,C ,E ,205.22818633,60.0546428892
1654585,D ,F ,228.710643892,66.3226177514
1768206,C ,E ,237.114294236,61.155047573
1768213,E ,F ,185.101336513,72.193122333
1467277,E ,E ,181.242295434,65.6976042076
1485936,G ,C ,223.028324843,60.6216997049
1556988,D ,C ,234.15652497,63.8002697884
952309,B ,E ,206.741390425,74.9116875384
1350081,A ,E ,157.175813395,59.5971390404
1513301,E ,G ,110.021154167,68.3767541696
1641059,D ,G ,163.184654138,63.7068366525
1565140,B ,E ,212.512910742,66.7638691208
1676525,C ,F ,202.314830496,66.6658412951
1736649,D ,F ,225.02273197,61.6959121998
1745566,F ,E ,232.670175155,59.9390082971
947565,E ,F ,145.955352237,56.5668831826
1051032,E ,F ,210.656877994,53.9527363165
1405880,A ,F ,244.494845296,71.4220356124
1545494,D ,F ,208.970718292,80.613687851
1689662,C ,E ,207.099963604,68.5740121514
1824810,D ,E ,179.351451927,73.7081887476
1635485,C ,E ,195.535553394,67.5473522615
1600636,F ,F ,276.768860812,64.8225306876
1719000,J ,F ,199.520937405,65.4686871962
1740660,C ,H ,174.678636706,59.6091582354
39642,F ,E ,191.0251015,62.4699775355
1823318,G ,G ,171.30505224,65.6092070048
1685039,C ,G ,238.673175669,74.5715116962
1824902,C ,E ,158.914387242,65.6858618892
1604191,C ,E ,172.454506239,72.1238985558
433235,F ,E ,195.902693717,68.6370053183
385329,D ,C ,193.225271225,66.9197887175
340588,B ,E ,224.035612018,67.4958550915
1659900,B ,C ,195.552875817,63.9440144064
1752960,D ,F ,210.053098103,65.2972670434
1876734,D ,F ,236.420837461,59.705339259
924252,F ,E ,271.630453397,71.3823116501
172202,G ,E ,241.353723705,72.5870668374
355391,I ,E ,210.149526616,67.5451364982
55406,F ,E ,183.321427127,70.5925543307
1550610,I ,C ,151.053942832,63.2613893598
1806199,B ,E ,215.277127482,68.0143435672
1836417,C ,F ,250.483725764,67.8131097493
1821659,E ,E ,180.046982996,54.8890943814
1798807,G ,F ,222.232689569,66.0342628464
1664942,B ,F ,153.704196117,72.0630285885
68321,F ,E ,192.992808558,66.5465087655
539494,G ,E ,174.981585975,69.8381379477
1742633,B ,E ,210.848232616,70.8992866112
1733082,C ,F ,143.448094329,58.2220517792
1691221,C ,E ,217.311883931,70.4822012243
222709,J ,E ,205.819507555,57.3663119591
216647,E ,E ,152.933902219,63.6380018161
1413700,D ,C ,166.446156432,58.7104647646
1715750,E ,E ,231.091488277,53.854112786
1760248,D ,D ,181.370423206,64.4304175702
315890,F ,E ,200.154212172,66.4243332711
225700,B ,F ,205.065359169,66.4637879121
551939,B ,E ,237.238062879,65.5446604133
347211,C ,F ,181.331218082,71.2301166634
442459,F ,E ,200.827205313,71.3768723443
539487,B ,E ,176.942486827,68.2927352616
28714,F ,F ,209.327254946,63.4547510357
661805,E ,E ,145.517840779,70.3951802282
1781311,B ,A ,208.580724572,63.500806973
1523034,D ,G ,186.237502472,59.4555379192
1625974,J ,F ,205.483129033,57.8470462976
798464,F ,H ,212.791203038,65.2544244357
27540,F ,F ,220.510040562,66.0472546972
1702224,B ,F ,193.535255482,62.104682195
1770520,A ,E ,208.907134257,67.8438490689
57127,C ,E ,207.398804964,59.5646446349
132855,G ,E ,174.550097697,72.5770667803
288491,C ,D ,211.981281408,64.9520761086
575157,D ,F ,218.137340132,66.3415536968
931038,A ,F ,205.604707949,72.9184488859
1874204,F ,F ,246.83300997,60.3441533321
1593099,B ,E ,190.609736638,66.2105329473
150194,D ,E ,132.498819872,68.4537702846
477543,J ,E ,201.602614868,64.5836165061
66495,F ,H ,232.78232958,68.6011588808
204606,B ,E ,166.111650324,71.1192573753
48019,G ,F ,210.780569967,70.8986904052
97079,I ,E ,216.990798629,64.9617316858
1819694,G ,E ,242.75965678,74.6554186178
19866,A ,F ,231.228262753,65.5949709838
1934793,F ,E ,198.499083579,62.8910864192
2012278,E ,C ,175.561322518,62.3971091996
570664,E ,D ,228.089780534,63.7459611029
11235,K ,F ,160.674340805,65.5399639497
1799613,D ,E ,218.325497695,71.0987046505
1719536,C ,F ,175.342833317,59.0814345891
2003795,D ,C ,184.280831531,79.2861003921
1857733,C ,E ,252.036444854,61.1091771486
2056951,D ,F ,182.438066999,66.8231064329
1929980,B ,F ,173.891749802,72.1360059283
38317,J ,E ,178.997249222,67.0130026067
16766,F ,F ,178.993205097,62.7166694464
1787252,C ,B ,211.910961397,64.8871738111
2124469,D ,F ,197.580066757,65.5907730144
1201741,D ,H ,169.469933479,68.1450896064
1909227,D ,G ,183.945732626,68.2534884322
1869859,B ,E ,248.79036256,71.9135242878
1869699,D ,E ,218.493861605,64.6926699975
2134314,A ,E ,237.980518749,63.6392413885
1870732,C ,E ,248.842716372,61.8751650363
1797718,C ,E ,217.605970564,64.5533911283
2103136,E ,B ,257.134963539,67.4669619746
1742039,G ,E ,167.883474886,69.0417985162
2031965,F ,E ,185.221958796,69.3007101388
2038261,C ,F ,246.769520705,64.4158269374
1984064,A ,D ,204.360661321,61.2712538851
1832617,G ,F ,254.417760877,70.9457444485
1890013,A ,E ,203.894638258,64.1241915347
2097190,C ,G ,174.386820371,64.0168435016
1754599,H ,E ,222.674913813,67.81610879
1873511,C ,E ,168.600307628,64.235873169
1821932,E ,F ,189.771787768,67.2942557507
40907,J ,H ,218.821157271,67.6953428848
1915341,D ,E ,218.673947338,64.1182691883
1790818,F ,F ,249.914576882,60.8640140927
1786019,B ,E ,199.950701221,65.4190138203
1993837,K ,H ,173.258438662,68.2393855927
2081854,B ,C ,171.812087577,63.4412834142
2101590,C ,E ,154.803218203,61.4704948674
1973495,E ,F ,218.852459671,65.5927524335
1972481,E ,E ,212.428841048,58.2842808961
1582901,B ,F ,239.688279449,60.2391490874
1662528,I ,C ,177.712864409,70.0758444784
2068404,G ,E ,223.525737604,66.2463548248
1692921,C ,F ,143.303134083,55.0108495842
2063911,F ,G ,222.406313553,65.4399275891
1783100,G ,E ,170.505985674,64.8900253305
1757514,C ,F ,224.555986704,66.1504205456
1721522,H ,F ,233.955601064,66.9355455768
1987492,J ,F ,210.659020427,72.8046465186
1633351,C ,E ,198.873626739,66.3441267199
1664492,A ,E ,182.498561785,76.471008036
2105598,D ,F ,200.221019327,64.1483255672
2006352,E ,G ,232.102445317,59.6766509163
1942583,C ,F ,220.894045876,66.8521829951
2155197,A ,E ,156.192326436,62.3359716293
2172682,A ,D ,209.614682927,60.3029781581
1798999,B ,G ,254.087647601,59.124567025
2069630,C ,E ,256.102692871,69.0411192147
2155357,A ,E ,256.525875496,65.4141250308
2107493,K ,E ,216.410015462,59.1010254261
2173184,A ,C ,275.688341087,69.1756708558
1540543,C ,E ,211.929438835,65.7161264186
1787948,A ,H ,156.703777404,66.1890189669
2154435,F ,E ,167.179494717,71.549688109
2046044,D ,H ,150.509650607,70.3954411836
1632231,D ,F ,194.051970278,72.7993562364
1903638,D ,C ,238.545632231,63.9825781099
1690040,C ,F ,186.380966351,67.3446126974
2049502,G ,C ,164.990984446,69.6436085654
1815320,C ,E ,204.32926435,64.9333028174
2036328,E ,C ,185.849054862,60.9848386299
1974003,D ,G ,189.233858641,66.070235421
2039633,B ,C ,181.735843905,55.2930129163
1970708,B ,E ,249.265958503,65.3792950914
1948783,B ,F ,184.083263534,57.4231547937
1893557,C ,D ,233.549767607,69.5998216867
1900316,C ,F ,217.455163664,63.6495562089
2173139,A ,E ,241.404096705,52.0887265362
2049106,C ,D ,262.768690809,71.2401564531
1931938,C ,F ,177.340599119,70.1028112719
1814187,G ,E ,193.335601918,62.4335197675
1930290,D ,D ,257.382107472,67.0878490908
1598254,B ,F ,176.980640089,58.4506030752
2167633,D ,E ,226.168160626,64.0636687355
1873986,G ,C ,231.103105833,70.4110724566
1911169,D ,E ,155.298021994,65.6537040056
1782264,A ,F ,173.428731259,67.2142531732
1902662,D ,H ,212.77231689,64.2648291208
1939538,D ,A ,246.097250442,65.0681206131
2023915,B ,F ,201.828889425,67.0421433515
1978773,B ,E ,168.707143593,59.4524324675
1954357,A ,E ,161.491648008,74.7055529969
2078694,B ,E ,228.841347528,51.9793987014
2094137,J ,G ,181.882081696,63.839273952
2137865,B ,E ,175.295234709,59.9542293458
2118024,E ,D ,216.914515801,57.3557758439
1762945,D ,E ,214.298338351,70.1644244156
2127453,D ,E ,236.969905122,62.0368931799
2063546,D ,F ,202.143606203,66.0288856094
2099620,C ,F ,144.290806536,66.2469411373
2173191,C ,E ,200.968232482,71.9210925473
2158990,F ,G ,163.248316323,68.7161153745
2130378,A ,F ,176.068059036,61.320201729
2165899,H ,F ,166.667733225,68.508945979
2162676,A ,F ,175.338225409,67.7528604628
1953695,D ,E ,188.456941919,64.1427314008
2141428,C ,E ,188.10981464,56.4704899882
1993615,J ,E ,231.231047711,70.670326323
1984361,D ,E ,195.36245401,73.5138680207
1866131,G ,D ,223.059996781,58.4721254599
2132310,C ,C ,187.471477604,58.9100674369
2089188,F ,E ,132.267468645,63.7958587405
1973013,C ,E ,179.497288046,64.7956971219
2159775,B ,E ,230.245524339,65.2071243981
2014746,G ,E ,169.967509697,63.4223380432
1814293,B ,C ,199.963252656,67.1320555665
2035260,G ,E ,190.537976613,61.9692393066
2149202,C ,F ,183.288857358,62.7326844164
2130477,A ,G ,196.311531551,61.3312932525
2170961,I ,E ,238.561372673,68.2496417093
2172965,I ,E ,190.832642123,70.2337269991
514729,F ,E ,166.945316083,67.2745970656
2025711,C ,F ,206.664968568,62.380464788
2010229,B ,E ,165.934956649,57.5444687895
1854695,D ,F ,240.232892969,72.5714737867
1959970,E ,E ,176.995204811,62.9988914909
2159362,D ,G ,184.319016815,68.9676306169
2139357,D ,C ,203.903515725,66.0550494824
2103358,C ,E ,145.424708838,68.3341840132
2167190,A ,E ,286.179309155,67.5969335623
960076,G ,E ,226.173478667,65.1419627741
2120522,C ,G ,220.287746073,68.5273839403
1475289,E ,D ,208.545589327,63.638534091
1717372,C ,F ,175.560581965,73.6975978392
1694789,F ,F ,221.515328048,60.8312096403
2073590,D ,F ,227.90934721,56.0030194746
1909920,F ,E ,181.678424268,63.8859736911
184571,F ,E ,157.107544322,65.5767546644
2068930,B ,D ,152.267140433,64.9592180593
1408447,G ,D ,215.90780089,61.1503560916
1880236,F ,F ,246.599706455,71.1291672294
2167015,D ,F ,143.867197616,60.7809279261
1951424,D ,B ,178.781928414,75.138784114
2113913,J ,E ,186.672596275,53.2656955341
153454,G ,E ,197.431875019,61.8183649833
2027463,F ,F ,166.73202217,59.9172191731
2173177,E ,F ,219.935439331,66.8976340604
973465,G ,F ,232.385483488,73.7118224947
1178395,G ,E ,167.075065281,69.0494954407
331586,D ,E ,216.504517276,70.1805441087
522892,C ,G ,200.559680083,60.0427780285
1627022,D ,D ,199.737499092,62.9271330815
1791440,C ,E ,206.350932402,64.9857595312
1847765,E ,E ,248.197932314,73.4969650418
1954487,I ,E ,209.500424634,57.6218636027
1949964,B ,B ,198.33958773,61.6193814435
923033,B ,E ,196.092083746,70.2769444039
1037418,E ,F ,175.678279851,65.107247118
1978193,G ,F ,238.524515117,73.5550877576
1335811,D ,E ,190.086472209,66.3104683207
1916461,D ,G ,126.228563601,64.7107731842
2015682,E ,C ,215.953725262,66.48223086
934688,G ,F ,232.483070034,71.3854070786
1610703,C ,F ,229.411253704,68.1782347116
2153353,D ,E ,253.43299106,75.5528988523
1918113,B ,F ,181.407132146,63.1093077493
2030968,D ,E ,229.131971561,69.4822959452
1715545,H ,E ,208.455486697,64.3788360751
1747348,F ,E ,204.610764227,75.621147646
1796131,C ,D ,161.505827814,73.6129820701
1508642,H ,C ,222.301512953,64.3020917723
919289,C ,E ,220.633457317,65.8056572459
205511,H ,E ,259.190702706,60.6497014904
1691948,A ,E ,183.141283097,67.0191331012
1582239,C ,F ,202.870310727,68.2609643944
2100982,C ,E ,170.124576617,65.4396872296
1565478,E ,C ,261.833762338,59.2690784428
1966176,F ,G ,160.431546889,67.2538460434
1638745,C ,G ,149.284879352,68.7534229866
1738629,B ,F ,205.632246224,74.2882622003
900393,B ,G ,209.127150908,60.225474818
1836424,D ,H ,206.891119241,62.6651238952
2173092,D ,E ,175.339923542,75.621741236
776387,E ,F ,203.511062816,67.3220872483
142038,D ,C ,218.365802422,61.4282534046
1447545,E ,C ,197.48793682,70.2656289339
1971323,D ,D ,194.645512447,65.4526507869
2072135,C ,F ,229.149888544,72.6137257997
1588156,C ,H ,231.883005093,63.1785107613
901987,F ,F ,218.203982005,62.4081393721
1824414,E ,G ,266.503354195,71.6633387553
183161,E ,G ,204.396712783,68.2228154377
1987669,A ,E ,216.00979332,62.4848038037
660433,G ,E ,165.747597516,74.23666076
532228,B ,D ,234.736714436,74.8933403117
1304022,F ,D ,189.226598991,66.1310189647
261647,D ,E ,176.572888972,67.0552529655
197243,C ,E ,226.213073293,64.5074219655
26307,D ,E ,191.596621157,66.4627137817
1039948,B ,E ,177.643514001,62.8744603964
1921069,B ,F ,154.219611932,63.1921474868
2141787,G ,E ,229.85263591,70.7298566446
75435,G ,E ,198.461989706,73.6453892534
32674,D ,F ,175.298306632,67.342399634
1141726,D ,E ,219.833732087,70.3404473352
1564709,E ,E ,219.32416927,61.986355644
1750676,G ,E ,197.59769078,65.742701656
251648,J ,H ,193.728063518,63.9609813391
1937169,C ,D ,173.513134801,57.6884295856
2087634,D ,C ,255.225021097,69.2315776383
1998795,E ,F ,180.140388131,69.4469396109
2143576,C ,E ,197.019660449,64.0597013115
798549,I ,E ,215.399957306,56.8085908021
91473,F ,E ,163.829308893,62.3884028764
1493658,E ,E ,233.768517548,53.7878421058
1897418,C ,E ,242.27664708,71.4948130995
1449310,F ,F ,211.926190543,65.1293312254
1589948,C ,E ,220.837569287,71.5038227035
2005928,C ,B ,186.903581419,70.6724742084
1878660,A ,E ,162.608567924,65.0725374475
1735581,G ,E ,190.560694337,66.8202833992
2164670,F ,C ,204.102331191,65.5372592864
1505986,B ,C ,193.179533191,65.4045470809
1822533,D ,E ,228.97115229,68.9937854823
912051,E ,G ,192.569069125,67.0822935647
2044866,E ,C ,210.941242769,69.1993946679
1296143,C ,E ,207.536344732,65.9333307736
1841282,E ,E ,111.351995356,67.2181310141
1647297,D ,C ,121.483586589,73.3950238666
2048208,E ,F ,189.089626829,73.203731823
2099552,E ,F ,238.890311641,61.6334245183
1781847,D ,C ,218.579136068,63.3851201774
1747232,B ,E ,239.66621582,69.2387369408
2011622,B ,E ,241.394011264,72.3893142457
1798302,D ,F ,220.203687798,64.0885272959
2100029,C ,E ,188.899095488,65.2405990481
902144,A ,F ,202.932456739,64.8677992886
1777420,B ,F ,265.244525412,61.3172152289
98823,D ,A ,139.184372248,66.2557501213
25393,D ,F ,175.013898366,72.9676101834
2085722,H ,E ,166.931649029,61.2499790665
2030302,C ,E ,226.886183813,68.4118247182
2120263,E ,B ,151.264215828,66.2929856156
1433142,E ,E ,166.209828752,70.3545434165
