product_id,product_class,weight_class,color_code,locally_sourced
25700010326,500311,5,1,0
8711500638229,731302,2,1,0
4714541091026,760632,1,5,0
4711588240103,100516,1,5,0
4717008900022,712201,5,1,1
4901601793277,300109,5,0,0
4713645300232,500608,1,1,0
4710431301237,320203,3,3,1
20545789,760183,5,0,0
9556555000046,100407,2,2,0
4714072602692,731304,1,2,0
4713145000113,100301,1,4,0
4714082602866,760920,8,5,0
9556555000060,100414,7,5,0
6922314351026,520510,5,5,0
8006330776044,510535,5,5,0
4710661202120,530502,5,4,0
20521974,540617,5,5,0
8851016015302,100218,5,4,0
4710247000058,100205,5,4,0
20547967,540222,2,4,0
4961739718580,100217,3,2,0
85081550873,540219,5,2,0
4716114005850,570407,4,5,0
20489250,730802,2,3,1
4710011417419,120110,7,2,0
4710475004019,110203,1,5,0
4903065218204,110136,5,1,0
4712552007821,760520,1,5,0
50019731,500903,5,2,0
20392093,320404,8,2,0
4717265990743,760577,5,5,0
4711573334282,110816,1,1,0
4711369000131,120115,5,1,0
4713645055491,501122,1,2,0
4713045102153,760534,5,0,0
4716804090012,780504,8,2,0
4017100276118,100205,1,5,0
4712552000167,760516,5,4,1
41554690156,300604,1,0,0
4713645500199,500553,8,2,0
20563271,560517,7,2,0
4714072602685,731304,7,2,0
4901050117464,100205,5,0,0
47104259,530116,7,4,0
4710107021285,590301,1,3,0
4714575320819,321302,1,5,1
4712552006121,760620,4,2,0
4713645061133,501105,7,2,0
4719859181063,530114,1,2,0
4712393000357,100202,1,2,0
4710032502811,560102,2,4,0
4717265993461,760577,1,0,1
9556181010013,110214,1,2,0
8851992501639,510402,2,1,0
4904180115829,510428,2,0,0
4718176138606,501001,7,5,0
4711989889017,530116,2,4,0
4006932643502,510512,9,2,0
4712433020499,750106,4,2,0
4710210700817,530301,7,4,0
4711713060453,520470,4,0,0
4973167741320,470105,7,4,0
4713045015842,760584,5,4,1
4710043002591,560401,5,4,1
4714072302141,730303,4,1,0
4716758000433,560104,8,4,1
5010415080073,560334,5,1,0
37000304197,530120,1,5,1
4714581000156,760117,1,0,0
4711703310544,760553,3,3,0
4713645061201,501105,3,2,0
4710508101616,100409,9,2,0
4713645710505,501114,2,2,0
4711703240865,760148,5,4,0
4945680315821,520473,5,2,0
4713297122466,720118,4,2,0
4903339217315,720506,7,2,0
20494896,540217,5,2,0
4710011417433,120110,4,4,1
4714220783006,780104,9,2,0
4710735511318,530112,1,2,0
76874006646,520437,5,2,0
20544942,520139,4,2,0
4714082100447,760922,7,5,0
4971513220468,720303,2,1,1
4719860540101,530105,8,4,0
20494452,760642,6,4,0
20403522,760577,2,0,0
4902430492607,530110,5,2,0
4719857670019,720214,5,2,1
4711109200074,300424,5,2,0
4714903022835,730303,7,2,0
4717042100068,720226,1,0,0
2100230002060,760166,5,2,1
4710470125672,720502,7,5,0
4710475004279,110203,8,0,0
8991380407355,300422,1,1,0
4713452110161,520437,5,3,0
20411824,760171,1,4,0
4714232720099,510417,1,2,1
4712466001779,100217,1,5,1
4710043004991,560401,8,2,1
4712433030382,750104,1,5,0
2250078000695,500405,2,4,1
20550417,720131,5,2,0
4711109904231,530110,3,3,0
4719111025203,760163,1,1,1
89782013408,100215,5,5,0
4711713290195,520433,4,0,0
4711380998455,100203,5,0,0
4714910180726,760168,7,2,0
4710071086303,530104,1,4,1
41554641974,300605,5,2,0
4710189880787,100310,7,4,0
2250078000596,500515,2,5,0
39101046846,720502,9,2,0
4710046012610,110105,5,4,0
4717265888644,760504,8,0,0
4710091110873,560336,7,1,0
4711697636453,110503,2,4,0
20548001,540209,5,2,0
4901872886579,300424,2,2,0
4710221680030,300707,3,3,0
4710254031045,110511,5,3,0
41554698077,300604,5,1,1
4714082260066,760931,2,4,0
4711770070020,740105,1,0,0
20557997,780205,1,4,0
20521172,540617,5,1,0
20519681,321308,4,2,0
4710205005705,530410,2,4,0
751538697414,720509,2,5,0
20544539,510103,2,0,0
20564551,740207,7,3,0
4987072104507,530212,2,2,0
4710777112269,100601,7,4,0
4712453005018,120109,2,4,1
4713045303406,760205,4,2,1
4905660362467,540222,1,4,0
20510190,560109,7,2,1
4714910160261,760183,5,1,0
4710757022809,100102,3,2,0
4950586561883,510308,1,5,0
4897878000098,110401,4,1,0
4716114726007,570403,5,1,1
4715785026805,720215,5,2,0
4710596472582,100613,7,4,0
4710515540187,760577,5,5,0
4711800501081,560357,5,4,0
26333006373,500807,8,4,1
4710098166811,100216,3,2,0
4710098186116,100113,1,4,0
4715747122248,500705,5,2,0
4714220320072,780403,1,4,0
4713071660221,520425,5,1,0
4713888603336,760661,6,0,0
20524708,760613,3,1,0
4901301036926,300102,4,0,0
4710960718032,100431,7,2,0
9556296203638,100103,9,4,0
9771029632008,760155,2,4,0
50000108176,100402,2,0,1
4710154012076,100505,4,4,0
4710644775351,321302,1,2,0
2240005000959,510401,4,2,0
4714072603156,730310,7,1,0
4715484000342,300106,1,0,1
4710017020583,520424,4,2,0
4714072300529,731303,2,0,1
20558529,540206,1,2,0
4716114887609,570402,5,2,1
4719858285533,120305,2,4,0
4719862630442,300708,5,0,0
20562779,501131,5,2,0
4715289400071,540204,1,4,0
4710186187032,530406,7,4,0
20544966,520137,1,4,1
4710271000130,100427,4,1,0
20488093,540617,7,3,0
20555917,510105,8,0,0
4710334040639,110505,4,1,1
4901126183706,520102,1,2,0
4716147020110,110136,5,2,1
4901301043214,530103,1,0,0
4711800501166,560335,1,1,0
4901872166084,470207,7,4,0
4714686000181,500807,2,1,1
20547974,540209,1,0,0
4710126011144,100205,7,1,1
4712031000671,110815,5,4,0
82228266017,560517,1,2,0
4800096474312,590301,1,0,0
4064700442108,720509,1,5,0
5011563624065,100104,8,0,0
381514987002,530111,5,0,0
4712076000636,500301,1,2,0
4712500120282,110201,2,5,0
4710285000140,100605,5,1,0
4716545006020,520448,9,0,0
20370244,540606,1,0,0
20539252,320402,4,4,0
4716268000206,760586,1,5,0
4713243944678,720501,5,4,0
4710735510007,530114,3,1,0
4710364155501,500302,7,0,0
4717605313072,760135,1,2,0
4712076005198,500903,1,5,0
41554692648,300606,4,0,0
4715398002500,740104,5,5,1
4710017002336,520424,5,2,0
20067762,540203,5,5,0
4718176199409,501002,7,5,0
4717673038167,520144,0,4,0
20445966,321305,4,1,0
20550370,720131,1,5,0
8999979002608,520401,5,2,0
4717528998677,750106,1,0,0
4711186320108,110409,5,5,0
8411660501011,530220,7,0,1
4713045603483,760226,5,3,1
4715568452005,590104,5,1,0
2100230000011,760503,2,2,0
20356903,300418,5,2,1
9556019001350,530104,5,5,0
4710088425218,100509,1,2,0
4710085145133,100109,1,2,0
4901601670820,300416,1,4,0
3228020490312,130109,5,5,0
20369460,540206,7,3,0
4903301626336,530226,9,0,1
4716114718248,570417,2,0,1
723125488095,110507,2,2,0
4714499111135,510202,1,2,0
4714692000069,731305,5,2,0
2170034004874,760707,2,0,0
4710524636000,710301,4,2,1
4710363154307,530110,8,4,0
4711713350110,520469,4,4,0
4710283122073,100205,3,2,0
4711185010017,130106,2,5,0
8851991511165,510118,7,4,1
4710094012112,300714,1,2,1
4979210028226,510539,7,0,0
2130008003425,560517,2,0,0
4714995012035,300102,5,4,0
4710107080022,590305,0,4,0
4714566030284,300709,1,0,0
20364557,520472,4,4,0
9322935011984,100112,2,0,1
4713045018027,760614,4,5,0
4716114718446,570104,4,2,0
20522278,510110,5,4,0
4905660077811,540228,8,3,0
4715747122231,500705,7,3,0
4717265888545,760557,1,1,0
4903307197069,110604,8,4,0
4902388042114,110204,4,1,0
2100230000684,760169,2,5,0
4710329120179,530116,2,2,0
4719857520185,300102,5,2,0
4713645632050,500564,4,0,0
4987072108253,530212,4,4,0
2230078000123,540203,4,4,0
9300697104823,720310,1,0,0
78698134819,720502,5,2,1
2100230002282,760138,5,1,0
4711800501432,560336,1,2,0
4710063121227,110509,8,1,0
723125480129,100320,5,2,0
4716545002534,520442,2,0,0
4006932700175,510512,1,1,0
4710126092730,120105,5,5,1
2270073000568,540218,1,4,0
4710515540194,760577,5,2,0
4710063032059,110118,3,0,0
4934567911942,100217,5,4,0
4971884791826,510506,1,5,0
4710720524064,500701,8,5,0
4711713030548,520201,7,4,0
4715785019302,720224,5,2,0
20517618,510302,9,5,1
20369484,540206,1,0,0
4715872000596,300604,4,2,0
4711518007387,100325,1,5,0
4710431100465,320104,1,2,0
4716521781309,530104,0,4,0
4716349081032,520324,1,2,0
4719127020643,500527,5,1,0
4717023010041,300704,1,2,0
4710303224558,530302,2,5,0
4710017007843,520328,5,2,0
4710110533102,110411,8,2,0
4710467551224,100314,2,4,0
4710294140400,100507,1,2,0
4717605313096,760135,1,5,0
20531645,320402,8,0,0
4902712510319,110105,9,4,0
4710094021008,300701,2,5,0
20556976,320510,5,4,1
4977819308039,100325,1,5,0
4901480475899,760210,1,2,0
4713888603855,760221,1,2,1
4713627880301,560314,4,2,0
4710421090264,100511,4,2,0
4711800531064,560409,7,4,0
4710176041894,120107,1,0,0
4008600329008,560335,5,4,0
4519757000028,560102,5,2,0
4712815112231,530116,4,2,0
4971884802331,510501,5,3,0
4711486010020,300711,8,0,0
4714072602227,730103,4,5,0
4715828012918,520457,1,0,1
4711448002193,110122,2,5,0
4713645641649,501125,7,2,0
4710303267852,530601,2,2,0
4713045813424,760524,4,4,1
4710363121408,530110,2,2,0
20521936,540617,1,1,1
4711209051088,110515,1,1,0
20510749,540209,7,2,0
4714957150010,760530,1,2,1
4715747122224,500705,5,2,0
20570705,320507,4,2,0
4711629050098,730304,8,4,1
4714541020019,760522,8,1,0
4710852600803,100301,5,4,0
8008980120048,530126,1,3,0
4711703330122,760145,1,4,0
4710271000642,100413,7,1,0
4710644003317,320201,3,1,0
20533762,320606,2,5,1
4716114009582,570311,3,4,0
4710308000232,530105,1,2,0
4710101209023,130102,7,4,0
20565305,760208,5,4,0
4902806583847,300424,4,2,0
20543174,740207,8,2,0
4710091110927,560335,2,2,1
20351380,320402,5,1,0
4715398383333,740801,5,1,0
8801062161881,100212,1,2,0
4710285000126,100113,5,5,0
4710036009361,530301,5,3,0
9556055663437,100212,4,1,0
4006932700052,510512,7,0,0
4712895335001,510105,5,2,0
4713045028033,760541,1,2,1
20559045,730719,7,2,0
4713045605654,760225,5,4,1
4711109501126,300424,6,2,0
4710644000224,320101,1,5,1
4961373439186,540112,1,2,1
4716758002529,560333,9,4,0
4710722001310,300418,5,2,0
44300067776,110136,4,1,0
4713045033914,760601,7,5,0
2100230002077,760105,2,1,0
4712987110967,501002,5,0,0
4710091110903,560333,0,4,0
4710644876218,320104,1,2,1
4711713010083,520437,1,4,0
4714499250100,510419,2,4,0
4719859030057,500802,1,1,0
4015000249546,530105,2,2,0
4714566030673,300709,5,5,0
4711770020223,740106,2,2,0
7802605105004,100201,2,4,1
4712187000013,711601,7,2,0
4712603100372,110308,4,5,0
4710094021893,530114,7,1,0
4715833517224,570414,1,0,0
2270022004760,540101,3,2,0
4710088410610,110401,4,2,0
4710252000159,100413,3,4,0
4717673083297,510428,1,0,0
20565046,540602,1,0,0
4901301045799,560104,5,4,1
4710186261015,530404,4,1,0
4714101005043,300418,8,0,1
71463032006,560304,2,5,0
82984258837,300501,7,5,1
4716447910012,760205,2,5,0
4710017096717,520424,1,4,0
4710171004559,100503,6,1,0
8852122120812,760530,5,2,0
20512828,540201,5,5,0
8991380222064,300709,5,4,0
4717265993539,500709,2,5,0
8991380405450,300422,7,2,0
4710063414138,130205,1,4,0
4710105045214,130205,5,4,0
4710011430517,120109,8,4,0
4711606073010,130401,5,0,0
4008600327677,560336,7,2,0
4712650848883,560335,1,4,0
4717265007021,500705,8,4,0
20247836,470207,7,5,0
4711800531040,560316,3,2,1
4718647503254,500705,4,3,0
4710126184336,120305,1,3,0
4710094020940,300702,1,4,0
4008600328605,560336,1,5,0
4713045205762,760217,0,4,1
4714072302363,730303,1,4,0
20454449,300418,1,5,0
4719866840120,712902,5,4,1
4716268000145,760586,1,5,0
62338055657,530205,7,0,1
9789572235171,761103,5,1,0
4719859975037,720217,4,5,0
4714995008212,300109,1,2,0
71153653368,720507,5,1,0
4710339031175,130206,8,2,0
4714005055113,500805,5,2,0
4712277610023,100414,5,0,0
20563486,501002,7,5,1
4716369700296,510539,1,3,1
8852047125213,100212,2,0,1
4713645052711,500521,7,2,0
2270098000598,540104,5,4,0
4713627830375,560309,9,2,0
4712187083085,711501,7,1,0
4710508102224,100410,5,3,1
4710201507029,530114,5,4,1
2100230002107,760105,2,0,0
4710071087010,530104,5,5,0
4715484000359,300106,4,2,1
8710402131180,530501,8,5,0
4715289300234,540104,1,4,0
4713398120149,100413,1,4,0
15000012137,560401,2,1,0
4711350020162,100319,7,1,1
4710020824604,560201,9,2,1
4710334040929,110504,2,2,0
4710333157888,470207,1,5,0
4710088491374,120101,1,2,0
4714910110099,760103,1,2,0
4710063412318,130205,4,3,0
4711234631637,760640,1,0,0
2250078000787,500405,5,4,0
4710644878816,320507,1,1,0
4710017006662,520424,1,1,0
20566463,570315,8,4,0
4712155811030,120115,9,2,0
4714218120356,760505,2,1,0
8850058000598,110136,1,2,0
8710101363158,711305,5,2,0
4713691068025,540604,4,0,0
20519414,320104,8,0,0
4718057700052,520202,1,5,1
4015400017226,530103,9,2,0
4717265990958,500709,4,1,0
8851991110184,510413,2,1,0
4710982090192,560204,5,1,0
4975060511222,510539,3,3,0
20373771,540206,1,2,0
4715890101022,590103,1,2,0
20436902,570309,1,0,0
4715145000070,500511,5,5,0
4901005131705,100205,1,2,0
4710431100588,320104,2,2,0
4714005053072,500805,5,4,0
16379130125,530114,4,5,0
20544577,540103,2,4,0
4714298803125,300423,2,5,0
4713691050006,540609,5,2,0
4711163000160,130206,5,0,0
4714903211734,730303,1,2,1
4711588280109,100516,1,4,1
4716349082060,520126,5,4,0
4710747931029,100509,5,0,0
4719857520314,740805,1,1,0
4719861290227,530116,1,5,0
4901872179022,470101,4,4,0
4710380030318,530110,2,1,0
4710285000812,100201,7,4,1
8851954103123,110706,3,4,1
20518271,540205,2,2,0
4710303350196,530205,3,2,0
20360023,760588,1,4,0
4716114898117,570102,0,1,0
20468187,540217,1,5,0
8710283606005,100610,7,1,0
41554615937,300612,2,1,0
4715367000544,740807,2,1,0
20568764,751101,5,5,0
4973167112724,300303,5,2,0
4710101203120,130206,5,4,0
7038513912056,530107,2,5,0
4714933005358,720303,5,4,0
4710677009430,760219,5,0,0
4973271968101,520101,7,5,0
2100228000092,760518,5,2,0
4710126181724,120302,8,2,0
4710076411148,300424,0,4,0
4715062861105,520402,2,3,0
5099838101091,510539,8,2,0
4718176128201,501005,5,5,0
4710314413125,530205,1,2,0
4710032502842,560103,5,2,0
4714532152101,100408,5,4,0
4710561122504,530204,2,4,0
20491581,320402,7,4,0
4714910160780,760107,5,2,0
41554641509,300609,4,3,0
4710094010132,300424,2,2,0
20513320,760581,5,1,0
4712076005334,500903,1,5,0
4715140036913,760517,7,4,0
20411893,520227,1,0,0
20411909,520227,4,5,0
8851991608810,510101,4,4,0
4710120001240,530204,8,4,0
4714957130401,760101,1,5,1
4718057700038,520469,9,2,0
4710017005740,520433,5,4,0
4718409001714,780101,5,2,0
4710363120302,530110,1,2,1
4710177035113,760151,1,4,0
2340053000779,740105,8,4,0
4710722000443,300102,8,1,1
6917246209033,300716,2,2,0
4716349025005,520108,1,4,1
4716114004457,570212,3,4,1
4712023775440,500207,2,5,1
4710167117140,110602,4,4,0
27807250117,100414,2,0,0
9789575838249,760155,4,4,0
4710494050165,530104,2,5,0
4710722000412,300101,7,2,0
4712292250037,570404,7,4,0
4716086062028,760163,4,4,0
20325305,730312,2,4,0
4903111751853,560201,2,2,0
5011563623310,100104,7,2,0
20518240,540213,5,3,0
4710088414403,110411,5,3,0
8999118050200,520464,7,5,1
20459796,520311,5,2,0
4711866003222,740306,8,2,0
2230106000330,520433,5,5,0
4711800531323,560504,5,2,1
4713691012318,540609,1,2,0
729042038283,510539,5,4,0
2270022003350,540206,3,5,0
4713452600044,500545,0,2,1
4715676078197,500548,5,0,1
4711606131031,130402,8,3,0
4711092831781,100432,1,2,0
4901005110922,100217,0,2,0
4715419200144,760211,7,5,0
4710314264208,530208,8,1,0
4710475004163,110809,4,0,0
4719857521106,740805,5,5,0
4710091110743,560334,1,2,0
4715660615063,510539,1,1,1
4713888603084,760618,2,1,0
4901105188500,520144,5,2,0
7038513892013,530104,2,5,0
4901301019400,300422,5,5,1
4902522720090,560307,0,4,0
4710473010128,100443,2,2,1
4712297205803,730320,2,0,0
4710071414168,530104,1,5,0
4901126180507,520102,2,2,0
4711713370217,520328,2,0,1
4715785031809,720217,5,2,0
4715808725128,760151,1,4,1
4711800511783,570212,4,2,0
4713888702176,760619,7,0,0
4712222500287,710401,4,1,0
2100075000412,760643,1,2,0
4719865871194,300416,5,2,0
20364601,520469,5,1,0
4710017052010,520209,7,4,0
4718647503384,500705,1,2,1
4710879096016,100205,8,5,0
4717008900091,712201,7,2,0
4738888020730,540209,8,4,1
4718763090096,120308,5,5,0
4716349020017,520472,7,5,1
20555375,712201,4,4,0
4712290409116,100301,1,3,0
20542047,540617,1,4,0
4716758000440,590104,2,5,0
4711577001197,760644,1,0,0
4716349010186,520472,9,1,0
20480035,730705,4,4,0
20357405,320402,2,3,0
6922314352108,520122,5,4,0
4902170086715,110404,4,5,0
4716114634135,570415,7,5,0
4893668003348,530602,4,2,0
4714082200048,760915,4,3,0
4987205000300,300422,5,2,0
8850155021069,100205,1,1,0
4710017023010,520424,4,4,0
41554615913,300605,4,0,0
4713054016007,530601,4,0,0
4716326500990,760757,5,1,0
49584035,110505,1,0,0
2230131000800,520466,1,5,0
4714043010068,520325,1,2,0
4002403005053,500537,7,1,0
20494681,760662,1,1,0
4971605008868,500333,5,1,1
4973271636093,520425,8,2,1
9789573317241,760155,4,2,0
4710088431752,130201,4,0,0
8712045002643,560401,5,2,0
4713045642116,760209,5,1,0
6923492551611,300603,1,3,0
4710186186011,530403,1,2,0
4710017006372,520424,2,2,0
20529086,760226,8,0,0
4713888603534,760158,6,1,0
4710063422362,130208,2,2,0
4400003525900,540204,1,2,0
9771025473001,760155,2,1,0
4710468216153,530109,4,2,0
4715086808117,120104,4,4,1
4710475004156,110605,7,2,0
4711785330010,570415,2,5,0
4713452300050,500601,1,2,0
4712541000291,510110,9,4,0
4712552005735,760516,5,1,0
4710644974365,321302,5,2,0
20546977,760586,5,5,0
15000761707,560322,7,5,0
4710210201154,530114,5,2,1
4710475006181,110206,1,5,0
9557291020084,100205,5,2,0
4902806525458,300424,5,4,0
4713243945576,720130,5,3,0
4716381081229,500403,1,0,1
4713627830313,560311,8,1,0
2230131000893,520112,2,0,0
4710105010632,130206,2,4,0
4710486000697,100427,4,1,0
20409166,300103,1,1,1
4719860710047,300604,7,5,0
20539221,320501,1,1,0
4710233101073,100510,7,5,0
4710644001092,320104,5,2,1
4934567911928,100217,1,0,1
4711898000251,730301,1,2,0
4710098150247,100205,5,4,0
4933193413233,760904,7,1,0
20532543,760103,4,2,0
4716268027036,760587,1,1,0
8850206066032,110707,4,4,0
8411660260512,530412,7,5,0
20558826,760402,8,2,1
4716114888514,570414,7,0,0
20398583,520133,1,5,0
4718079820424,751101,5,5,0
5503020993000,760640,5,2,0
4712278884133,110408,4,0,0
4710126092785,120105,2,4,0
4902170053786,110136,0,4,1
44738102353,110705,5,5,0
20565374,300609,7,4,0
4715062910384,520473,3,3,0
4714910160216,760183,7,4,0
4710498601110,120305,4,4,0
4710303235806,530505,1,4,0
4719860715059,300117,3,2,0
4710362020115,100301,1,0,1
20360016,760586,3,1,0
4716114632131,570415,3,5,1
4711703123267,760148,5,2,0
4710380010846,530114,5,2,0
9556121008032,100217,4,4,1
2240005000669,510116,2,4,0
4719859760923,500501,2,4,0
4710032701764,530114,5,1,0
4710110211475,110410,5,2,0
4710105055015,130206,2,2,0
4711271000571,530110,7,2,0
20544614,540218,5,0,0
4718718101143,720313,1,2,0
76828000751,530114,1,1,0
4710314141219,530205,8,2,0
4738888014067,540201,1,5,1
20449902,320402,5,2,0
4710363196000,530110,5,4,0
20548636,320402,5,2,0
733879271096,760657,2,5,0
4716264209351,100605,5,4,0
4710312030188,720303,5,2,0
4713045022680,760544,1,2,0
4713045019727,760644,5,2,0
20561246,751204,7,2,0
4710314413484,530205,4,1,0
4710084126355,530215,8,2,1
4710063315312,100510,1,4,0
4973271985955,520101,1,2,0
20301101,730312,1,1,0
4710117600449,300801,5,1,1
20564766,760619,8,1,0
4710303235790,530505,1,2,1
20394721,300418,6,2,0
4710017018054,520472,2,5,0
20343644,320402,5,5,1
4711629950206,730204,6,2,0
4714220427061,780107,8,2,0
4710076115428,530114,5,1,0
4901601672367,300105,1,2,1
4717605319982,760103,1,2,0
4710094053337,300424,1,0,0
9300603830112,500803,5,2,0
4714765240415,760228,5,2,0
4710718301318,100503,7,5,0
4710154059644,100515,9,3,0
4714082603160,760920,9,2,0
4710046038108,110808,5,5,1
4712063002896,760938,5,3,0
4710314430009,530202,4,4,0
4713062818204,100431,4,4,0
4716349008091,520472,5,5,0
4719111015013,760554,8,4,0
4711785330027,570415,4,4,0
4710773492013,560406,5,4,0
20539207,320501,7,2,0
4710734000271,110208,4,1,1
4711713310244,520204,2,2,0
4711601960063,100302,9,0,0
4714499056320,510422,5,5,0
4714910170550,760176,3,0,0
4714298903252,300712,1,2,0
4718121001306,500903,8,2,0
20494919,540217,1,4,0
71924248052,720507,1,0,0
4710515537026,110102,3,1,0
20420338,760220,7,2,0
20318253,501001,2,2,0
4712987110394,501001,4,4,1
4714229838318,730326,1,2,1
4718433613761,500509,1,4,0
20553364,320402,2,3,0
4710094021763,300424,3,2,0
4713045636696,760109,8,2,0
65300008354,300610,2,2,1
4711577001012,760644,5,0,0
4712147200118,130402,5,1,0
20459888,520310,4,1,0
4711588232405,100516,8,4,0
27807600103,100416,3,2,0
20414566,760402,8,0,1
4710401005158,590311,1,4,0
4026700403596,760546,6,5,0
4713627830368,560336,7,4,0
4715568266008,570212,5,4,1
4715062813180,520433,3,0,0
4714995012028,300102,1,2,0
4903301034469,530104,8,0,0
4711026700107,530116,0,2,0
730852105805,470107,9,0,0
4710333101515,470103,4,4,0
4711616063919,560333,5,2,1
4710126003002,100205,1,4,1
4713045102054,760534,7,0,0
4714499893017,510505,4,4,0
5011408050578,300422,1,1,0
4710205007297,530301,5,2,0
4718718600073,720502,5,4,0
4710168313596,530114,7,2,1
20537524,720226,5,5,0
4712987110585,501005,7,4,1
4711109605145,300423,3,1,0
4712277880198,100424,5,2,0
4901301046178,300422,7,1,1
4713045636672,760109,1,0,0
4712959001590,100418,1,4,0
4712435030304,510401,4,1,0
4717725890118,540103,7,2,0
4713792990850,720217,7,2,1
4710254011672,110603,7,5,0
4717101202108,100503,2,1,0
4714043210482,520319,3,4,0
4710473010029,100443,4,4,0
4711507101379,100301,7,2,1
4710357374100,120109,9,4,0
4710271000031,100443,7,5,0
4710254049323,110136,1,1,0
4976790566421,510525,1,5,1
84501861728,100205,3,5,0
4710735735004,590312,1,5,0
4712054601145,520302,4,5,0
4710466109259,500207,1,1,0
4712124220115,711103,8,2,0
9789570316308,760155,2,4,0
4711703090330,760140,7,5,1
4711800130397,560307,1,4,0
4716349001023,520144,5,1,0
4713888603732,760119,5,5,0
4718176047502,501002,5,2,1
4714957051089,760545,1,5,0
4710475003029,110136,4,4,0
4711125021172,740105,2,4,0
9311005001505,100306,8,5,0
4711713380469,520414,3,5,0
4904511001258,110401,1,5,0
4710043501117,100413,5,0,0
4901004007513,100516,3,5,0
10742206615,300716,2,5,0
4719859181025,530114,1,0,0
4711577001128,760644,5,3,0
4718121001290,500903,2,0,0
4901005211315,110601,5,2,0
4710312030157,530207,9,4,0
4710126021099,100214,0,2,0
4715138102507,540109,1,4,0
4710333101508,470101,5,1,0
4710333420036,470702,4,2,0
22000121509,100101,4,2,1
4973167119020,300602,5,1,0
9310059602201,300107,4,2,0
4710311889657,110518,3,4,0
4909978293956,470202,2,0,0
4713045206226,760221,4,2,0
70501013304,530117,2,2,1
4711863370037,760155,5,2,0
4891118902722,120302,2,5,0
8850157000055,100217,5,2,0
20493783,760565,8,2,0
4713045043333,760124,0,1,1
8851991502217,510401,5,5,0
4710632001721,100511,4,2,0
4713299891407,520120,2,5,0
4902773011114,100110,1,5,0
4711770000096,740803,1,0,0
4711123110021,110115,5,2,0
20509910,540104,5,2,0
2270022005620,540222,8,5,0
8006330648242,510303,8,4,0
4710068331126,100204,8,2,0
4711703160071,760109,2,2,1
4714082600084,760920,5,2,0
4710175565162,110403,5,2,0
8850885084266,110706,1,5,0
4713894202325,720226,0,1,0
4710470458220,720502,9,4,0
4711024000957,520402,4,5,1
4521194100018,560204,4,2,0
4712552005803,760523,1,2,0
4710017056735,520210,2,0,0
4714499720160,510539,1,2,0
4710424703871,500409,5,0,0
4710126021198,100205,4,1,0
4711360000529,731302,1,4,0
4713045043319,760124,2,1,0
4711577001159,760644,7,2,0
3061371011054,300422,4,4,0
4713645300133,500542,4,5,0
4713045028170,760664,5,3,1
4715833509953,570201,2,0,1
4712143155993,720303,1,4,0
2240039001021,510508,1,3,0
20494827,760752,7,4,0
4714043010235,520420,5,2,0
4971884793127,510329,2,2,1
4713045023564,760553,5,1,0
4714008034603,720505,7,0,0
20494803,760226,1,2,0
4712297205001,730320,8,4,0
9789570491210,760155,5,0,0
4710017336196,520424,7,1,0
4710512668037,530116,1,2,1
4713627630074,570307,5,2,0
3504108012936,560117,5,2,0
4711015003615,110333,1,0,0
20570538,750106,1,5,0
20555122,320501,1,1,0
4713045045917,760536,5,2,0
4713099010046,100608,5,2,0
4718564200021,530110,9,2,0
4711568102032,100418,5,5,0
4712959001576,100418,4,1,0
4901490115334,730301,4,2,0
4901420003540,320205,1,2,0
4715676175544,500323,1,0,0
4715419200137,760221,7,2,1
2230090000095,501131,1,1,0
20459697,520308,1,2,0
4710254015014,110605,4,5,0
8850332251784,100205,1,2,0
4710084134879,500205,5,3,0
4717201101011,500302,5,4,0
4710706816008,130316,1,3,0
20523121,320104,8,2,0
4716340039803,510539,0,4,1
4710192225520,110507,1,2,0
4711254020022,500311,1,2,0
20541736,760305,2,2,1
4710011411417,120101,1,2,1
4977564116958,760505,5,4,0
4710334040110,110504,5,4,0
20568689,750101,2,4,0
4973271144086,520202,3,4,0
20521486,320510,1,5,0
4950479223454,510411,4,2,0
4714677021041,760101,2,2,1
2240040000303,510105,1,2,0
4710470191110,720303,4,2,0
4717362904421,760904,5,2,0
4710076132159,530110,5,1,0
4714569000017,760513,5,2,0
4710329120216,530116,1,2,0
20563264,560517,1,5,0
4711108665058,100102,7,0,0
8850206162024,110707,5,1,0
20565176,540617,1,5,0
4711461660318,110316,8,5,0
4715273000119,760163,4,2,0
47400130708,300802,5,1,0
4711629910309,730204,5,2,0
2230115000260,520402,8,1,0
4531632417271,300609,5,4,0
4710290004171,130308,4,4,1
4901050119574,100205,9,5,0
4713645056122,501102,5,2,0
4710017003081,520424,4,2,1
4710644771353,321305,8,4,0
4712848000420,520144,6,2,0
4711800130113,560348,1,5,0
4710017008109,300408,8,2,0
20095819,760210,6,3,1
4710303224572,530302,2,0,0
4714499701206,510501,8,0,0
4710017003319,520424,0,5,1
4973271968200,520101,9,2,0
20467210,570308,8,5,0
4714072600032,730105,1,4,1
4711447000619,100431,5,4,0
9556291800146,100205,8,2,0
4714329360009,720501,7,0,0
4717362901918,760950,8,1,0
4719858285557,120305,1,4,1
4715833014679,570404,4,2,1
4711713110028,520135,1,4,0
20091026,760214,1,2,0
4710811002495,530302,3,2,1
2230131001173,520401,5,0,0
381510125149,300424,2,5,1
5010415080035,560334,7,4,0
4710126021174,100205,1,2,0
4716381019918,500605,2,5,0
